 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           Equatorial Dst index                         |
 IAGA CODE              Dst                                          |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               Dst                                          |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Quicklook                                    |
 # Converted to IAGA2002 format by the International Service of      |
 #  Geomagnetic indices (ISGI, http://isgi.unistra.fr)               |
 # The values in the raw of 00:00:00.000 are the mean values         |
 #  between 00:00UT and 01:00UT, etc.                                |
 # Missing values are indicated by value 9999                        |
 # Dst: Disturbed Storm Time, unit 1 nT                              |
 #                                                                   |
 # DOI citation:  http://dx.doi.org/10.17593/14515-74000             |
 #                                                                   |
 # For more information on Dst index, please visit                   |
 #  World Data Center for Geomagnetism (Kyoto) website :             |
 #  http://wdc.kugi.kyoto-u.ac.jp/                                   |
DATE       TIME         DOY    Dst                                   |
2017-05-19 15:00:00.000 139     -6
2017-05-19 16:00:00.000 139    -11
2017-05-19 17:00:00.000 139    -15
2017-05-19 18:00:00.000 139    -19
2017-05-19 19:00:00.000 139    -22
2017-05-19 20:00:00.000 139    -24
2017-05-19 21:00:00.000 139    -21
2017-05-19 22:00:00.000 139    -20
2017-05-19 23:00:00.000 139    -13
2017-05-20 00:00:00.000 140     -4
2017-05-20 01:00:00.000 140    -10
2017-05-20 02:00:00.000 140    -23
2017-05-20 03:00:00.000 140    -16
2017-05-20 04:00:00.000 140    -10
2017-05-20 05:00:00.000 140    -10
2017-05-20 06:00:00.000 140     -8
2017-05-20 07:00:00.000 140    -19
2017-05-20 08:00:00.000 140    -28
2017-05-20 09:00:00.000 140    -22
2017-05-20 10:00:00.000 140    -23
2017-05-20 11:00:00.000 140    -23
2017-05-20 12:00:00.000 140    -27
2017-05-20 13:00:00.000 140    -37
2017-05-20 14:00:00.000 140    -36
2017-05-20 15:00:00.000 140    -26
2017-05-20 16:00:00.000 140    -27
2017-05-20 17:00:00.000 140    -27
2017-05-20 18:00:00.000 140    -29
2017-05-20 19:00:00.000 140    -25
2017-05-20 20:00:00.000 140    -27
2017-05-20 21:00:00.000 140    -27
2017-05-20 22:00:00.000 140    -26
2017-05-20 23:00:00.000 140    -22
2017-05-21 00:00:00.000 141    -18
2017-05-21 01:00:00.000 141    -13
2017-05-21 02:00:00.000 141    -13
2017-05-21 03:00:00.000 141    -13
2017-05-21 04:00:00.000 141    -19
2017-05-21 05:00:00.000 141    -20
2017-05-21 06:00:00.000 141    -17
2017-05-21 07:00:00.000 141    -17
2017-05-21 08:00:00.000 141    -22
2017-05-21 09:00:00.000 141    -21
2017-05-21 10:00:00.000 141    -19
2017-05-21 11:00:00.000 141    -17
2017-05-21 12:00:00.000 141    -17
2017-05-21 13:00:00.000 141    -20
2017-05-21 14:00:00.000 141    -23
2017-05-21 15:00:00.000 141    -19
2017-05-21 16:00:00.000 141    -19
2017-05-21 17:00:00.000 141    -18
2017-05-21 18:00:00.000 141    -16
2017-05-21 19:00:00.000 141    -15
2017-05-21 20:00:00.000 141    -13
2017-05-21 21:00:00.000 141    -17
2017-05-21 22:00:00.000 141    -21
2017-05-21 23:00:00.000 141    -19
2017-05-22 00:00:00.000 142    -15
2017-05-22 01:00:00.000 142    -11
2017-05-22 02:00:00.000 142    -10
2017-05-22 03:00:00.000 142     -9
2017-05-22 04:00:00.000 142    -14
2017-05-22 05:00:00.000 142    -17
2017-05-22 06:00:00.000 142    -12
2017-05-22 07:00:00.000 142     -7
2017-05-22 08:00:00.000 142     -9
2017-05-22 09:00:00.000 142    -14
2017-05-22 10:00:00.000 142     -9
